"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"242",".@SenateDems brought victims of Mnuchin’s bank to DC when @GOPSenFinance refused to hear their stories. https://t.co/RMCZNyqxsC",FALSE,1701,NA,2017-01-30 18:23:23,FALSE,NA,"826133725654159360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",595,FALSE,FALSE,NA,NA
"243","Steve Mnuchin ran a bank that aggressively &amp; sometimes illegally foreclosed on more than 60k families. That’s not up for debate. It’s fact.",FALSE,14296,NA,2017-01-30 18:21:48,FALSE,NA,"826133325991534593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",5703,FALSE,FALSE,NA,NA
"244","I told 20k+ ppl in MA: We'll fight in courts, Congress &amp; across America to stop Trump’s #MuslimBan. #NoBanNoWall https://t.co/NSKCnw13Sv",FALSE,15306,NA,2017-01-30 01:19:15,FALSE,NA,"825875991566356480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",3302,FALSE,FALSE,NA,NA
"245","Proud to stand shoulder-to-shoulder with Mayor @marty_walsh, @SenMarkey, @CAIRMass &amp; 20k+ people in Boston today to… https://t.co/8YzgLJE2au",FALSE,28180,NA,2017-01-29 19:02:18,TRUE,NA,"825781131480072192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",7759,FALSE,FALSE,NA,NA
"246","We will not allow a Muslim ban in the United States of America. Here's what I said at Logan Airport tonight.… https://t.co/6XVanUUI0w",FALSE,89719,NA,2017-01-29 02:03:42,TRUE,NA,"825524792958803972",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",37604,FALSE,FALSE,NA,NA
"247","Tonight we fight for American values at airports all across this country. I'm at Logan Airport now to say: #nomuslimban #NoBanNoWall",FALSE,58458,NA,2017-01-29 01:33:16,FALSE,NA,"825517134277177344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",17319,FALSE,FALSE,NA,NA
"248","I urge @realDonaldTrump: embrace policies that reflect America’s core values &amp; protect our ntl security. Rescind this executive order now.",FALSE,20709,NA,2017-01-28 00:09:22,FALSE,NA,"825133629357584388",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",6719,FALSE,FALSE,NA,NA
"249","On #HolocaustRemembranceDay, we remember what can happen when hatred &amp; fear turns neighbor against neighbor. When we abandon those in need.",FALSE,20494,NA,2017-01-28 00:08:17,FALSE,NA,"825133360242647045",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",8664,FALSE,FALSE,NA,NA
"250","Turning our back on refugees because of their religion creates recruiting fodder for ISIS and other terrorist groups.",FALSE,27159,NA,2017-01-28 00:05:28,FALSE,NA,"825132651094892544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",10497,FALSE,FALSE,NA,NA
"251","The Syrian refugees admitted to the US last yr are kids, doctors, teachers, engineers, &amp; college students who sought safety from terrorists.",FALSE,24078,NA,2017-01-28 00:04:12,FALSE,NA,"825132331656736768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",9098,FALSE,FALSE,NA,NA
"252","We are a country of immigrants &amp; refugees, of people fleeing religious persecution &amp; seeking freedom, a country made strong by diversity.",FALSE,55294,NA,2017-01-28 00:02:59,FALSE,NA,"825132024138711041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",25238,FALSE,FALSE,NA,NA
"253",".@realDonaldTrump's order restricting immigrants from Muslim countries &amp; freezing admission of refugees is a betrayal of American values.",FALSE,28164,NA,2017-01-28 00:01:50,FALSE,NA,"825131733465124864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",12235,FALSE,FALSE,NA,NA
"254","Let’s be clear: A Muslim ban by any other name is still a Muslim ban.",FALSE,23409,NA,2017-01-28 00:00:50,FALSE,NA,"825131485078417410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",8646,FALSE,FALSE,NA,NA
"255","Today, @realDonaldTrump closed the door on that little girl – &amp; so many others who are running for their lives.",FALSE,7549,NA,2017-01-27 23:59:52,FALSE,NA,"825131242039422976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2470,FALSE,FALSE,NA,NA
"256","I thought about what horrors must have possessed her parents to hand a wad of cash &amp; their little girl over to human smugglers.",FALSE,4882,NA,2017-01-27 23:58:53,FALSE,NA,"825130992688037888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1475,FALSE,FALSE,NA,NA
"257","And I met a 7-yr-old girl – younger than my own granddaughters – who had been sent out on that perilous journey alo… https://t.co/bg0F2Ytfr1",FALSE,5403,NA,2017-01-27 23:57:59,TRUE,NA,"825130767076438016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1892,FALSE,FALSE,NA,NA
"258","I saw the plastic pool floaties parents put on small children, hoping that would be enough to save them if the raft… https://t.co/j90JTG1nU0",FALSE,3247,NA,2017-01-27 23:56:15,TRUE,NA,"825130327937077248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1257,FALSE,FALSE,NA,NA
"259","I saw the shoddy, paper-thin rubber rafts that people cram onto with a hope &amp; a prayer that they’ll make it across the choppy, rocky sea.",FALSE,4574,NA,2017-01-27 23:55:11,FALSE,NA,"825130059916775424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1262,FALSE,FALSE,NA,NA
"260","15 months ago, I traveled to the Greek island of Lesvos – the 1st stop for many Syrian refugees as they flee the te… https://t.co/4VY1gXnWgo",FALSE,4197,NA,2017-01-27 23:54:26,TRUE,NA,"825129871550664705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1323,FALSE,FALSE,NA,NA
"261","It’s hard to imagine a less qualified or more dangerous @USedgov nominee. The Senate should reject Betsy DeVos. https://t.co/KKWRr7HR1H",FALSE,14366,NA,2017-01-27 19:01:25,FALSE,NA,"825056131735248896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",4979,FALSE,FALSE,NA,NA
"262","I’ve heard from thousands of teachers, parents, &amp; ed leaders in MA with deep concerns about Betsy DeVos. I hear &amp; share their concerns.",FALSE,15155,NA,2017-01-27 19:00:20,FALSE,NA,"825055858497294343",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2706,FALSE,FALSE,NA,NA
"263","And Betsy DeVos is unwilling to commit to be a cop on the beat with for-profit colleges that break the law &amp; cheat students.",FALSE,7862,NA,2017-01-27 18:59:08,FALSE,NA,"825055558436847617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1559,FALSE,FALSE,NA,NA
"264","Betsy DeVos repeatedly demonstrated contempt for public ed. She plans to maintain financial ties that could create conflicts of interest.",FALSE,10221,NA,2017-01-27 18:58:03,FALSE,NA,"825055286327181312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2686,FALSE,FALSE,NA,NA
"265","I will vote against Betsy DeVos’s nomination for @USedgov because it’s not in the best interests of America’s young people.",FALSE,39345,NA,2017-01-27 18:56:37,FALSE,NA,"825054922827845634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",8173,FALSE,FALSE,NA,NA
"266",".@realDonaldTrump’s actions today show an ugly indifference to immigrants &amp; a profound misunderstanding of the real dangers we face.",FALSE,22464,NA,2017-01-26 01:07:08,FALSE,NA,"824423394632425473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",6474,FALSE,FALSE,NA,NA
"267",".@realDonaldTrump’s actions will divert local police dept resources away from protecting &amp; building trust in our communities.",FALSE,6992,NA,2017-01-26 01:05:47,FALSE,NA,"824423052821798913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1524,FALSE,FALSE,NA,NA
"268",".@realDonaldTrump’s actions will waste taxpayer dollars on irresponsible &amp; misguided pet political projects.",FALSE,11614,NA,2017-01-26 01:05:06,FALSE,NA,"824422880700141572",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2977,FALSE,FALSE,NA,NA
"269",".@realDonaldTrump’s actions will hurt working parents &amp; children who have risked their lives to flee war, violence &amp; poverty.",FALSE,9141,NA,2017-01-26 01:04:22,FALSE,NA,"824422695400067072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2189,FALSE,FALSE,NA,NA
"270","None of @realDonaldTrump’s actions today will make us safer. They’ll tear apart the fabric that makes us strong &amp; united.",FALSE,19464,NA,2017-01-26 01:03:23,FALSE,NA,"824422447948632064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",5782,FALSE,FALSE,NA,NA
"271","Why not just declare January 25th as the Trump Administration's First Anti-Immigrant Day?",FALSE,11122,NA,2017-01-26 01:02:46,FALSE,NA,"824422293073956864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2699,FALSE,FALSE,NA,NA
"272","I’ve heard from many people about my vote for Dr. Ben Carson – so I’ve explained it the best I can: https://t.co/rOhCeZ4xdp",FALSE,3797,NA,2017-01-25 22:37:58,FALSE,NA,"824385852365225984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1397,FALSE,FALSE,NA,NA
"273","If @RepMickMulvaney thinks the @CFPB is a ""sad, sick joke,"" maybe he should spend more time talking to his constituents",FALSE,5419,NA,2017-01-24 21:04:13,FALSE,NA,"823999872089161728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenWarren",1427,FALSE,FALSE,NA,NA
"274","Those are just some of the dozens of constituents – including servicemembers &amp; seniors – who have gotten money back or other help from @CFPB",FALSE,1502,"SenWarren",2017-01-24 21:02:06,FALSE,"823998731322322944","823999340574310400","970207298","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenWarren",404,FALSE,FALSE,NA,NA
"275","Maybe @RepMickMulvaney should take a look at some of the complaints his constituents have filed with the @CFPB: https://t.co/E3gdLLbdMO",FALSE,3647,NA,2017-01-24 20:59:41,FALSE,NA,"823998731322322944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenWarren",1617,FALSE,FALSE,NA,NA
"276","Budget Director nominee @RepMickMulvaney said today he believes the @CFPB is a “sad, sick joke” and that he finds the agency “offensive”",FALSE,2353,NA,2017-01-24 20:57:23,FALSE,NA,"823998151627599872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenWarren",1361,FALSE,FALSE,NA,NA
"277","I’m glad the @CFPB is cleaning up student loan servicing and holding @Navient accountable. That’s why we need a strong consumer agency.",FALSE,4725,NA,2017-01-23 23:00:43,FALSE,NA,"823666801288560641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",931,FALSE,FALSE,NA,NA
"278","There’s a reason why @Navient usually scores dead last in every @usedgov borrower satisfaction survey.",FALSE,1924,NA,2017-01-23 22:59:47,FALSE,NA,"823666567825260544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",424,FALSE,FALSE,NA,NA
"279","Every time I tweet or post about @Navient, students and families share stories about how they were harmed by this student loan giant.",FALSE,3677,NA,2017-01-23 22:59:19,FALSE,NA,"823666451156443137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",857,FALSE,FALSE,NA,NA
"280","We all know @Navient has been caught red-handed cheating students and servicemembers before. https://t.co/BbkUbp8Olv",FALSE,1693,NA,2017-01-23 22:58:23,FALSE,NA,"823666214358630402",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",772,FALSE,FALSE,NA,NA
"281","Now the CEO of @Navient is whining to @washingtonpost about getting caught by the @CFPB. Give me a break. https://t.co/LGUIniffPj",FALSE,2350,NA,2017-01-23 22:57:21,FALSE,NA,"823665957151342592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",918,FALSE,FALSE,NA,NA
"282","Last week, @CFPB, @ILAttyGeneral, &amp; @AGOWA all sued @Navient (fmr Sallie Mae) for cheating students. https://t.co/yM5LRlMQU0",FALSE,1716,NA,2017-01-23 22:55:38,FALSE,NA,"823665522906636289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",693,FALSE,FALSE,NA,NA
"283","Thank you for your terrific service, @JohnKerry. You’ve made MA proud, and we’re looking forward to having you back in the Commonwealth.",FALSE,7764,"JohnKerry",2017-01-19 23:42:11,FALSE,"822216658773217280","822227687787888640","15007149","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1063,FALSE,FALSE,NA,NA
"284","Today at 1 ET, @SenateDems are hosting a forum with ppl who’d be hurt by Price’s health care policies. Watch live: https://t.co/Q6m4FyZNmi",FALSE,1426,NA,2017-01-19 18:03:54,FALSE,NA,"822142555961827329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",558,FALSE,FALSE,NA,NA
"285","And yesterday at his @HHSgov hearing, Tom Price wouldn’t commit to protecting Medicare &amp; Medicaid from massive cuts. https://t.co/1NJ6dYCJK8",FALSE,1678,NA,2017-01-19 18:03:12,FALSE,NA,"822142377590661122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1041,FALSE,FALSE,NA,NA
"286","Rep Tom Price - @realDonaldTrump’s pick to run @HHSgov - is the lead architect of legislation to repeal the Affordable Care Act.",FALSE,1495,NA,2017-01-19 18:01:59,FALSE,NA,"822142072241188865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",812,FALSE,FALSE,NA,NA
"287","When Mnuchin makes mistakes on complicated paperwork, he asks for forgiveness. When his customers made mistakes, he took their homes.",FALSE,42030,NA,2017-01-19 16:50:26,FALSE,NA,"822124067906080770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",22212,FALSE,FALSE,NA,NA
"288","Heather McCreary lost her home when Mnuchin’s bank said she sent the wrong check with her complicated paperwork. https://t.co/k9OjA82Yfw",FALSE,1899,NA,2017-01-19 16:49:55,FALSE,NA,"822123934703349760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1115,FALSE,FALSE,NA,NA
"289","Steve Mnuchin told @SenStabenow &amp; @SenatorMenendez he didn’t disclose $100M because “the amount of paperwork” was tough. Boo hoo.",FALSE,5871,NA,2017-01-19 16:49:16,FALSE,NA,"822123771758841857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2443,FALSE,FALSE,NA,NA
"290","The people who broke our economy &amp; ruined people’s lives need to be held accountable. Not given the keys to break our economy again.",FALSE,12439,NA,2017-01-19 16:23:47,FALSE,NA,"822117359381049345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",4328,FALSE,FALSE,NA,NA
"291","No, @SenOrrinHatch, @POTUS didn’t force Mnuchin &amp; OneWest to lie to homeowners about modifications &amp; steal homes while making millions.",FALSE,4282,NA,2017-01-19 16:23:06,FALSE,NA,"822117187729104897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1842,FALSE,FALSE,NA,NA
"292",".@SenPatRoberts says @RonWyden should take a valium? Maybe more Senators should be outraged by Wall St bankers that steal people's homes.",FALSE,6630,NA,2017-01-19 15:56:32,FALSE,NA,"822110502625169408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2535,FALSE,FALSE,NA,NA
"293",".@SenOrrinHatch said Mnuchin's bank's disgraceful actions are ""essentially unrelated"" to his qualifications. Tell that to his victims.",FALSE,4651,NA,2017-01-19 15:55:04,FALSE,NA,"822110134956621825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1878,FALSE,FALSE,NA,NA
"294",".@SenateDems held a forum to hear Mnuchin’s victims. While watching the @USTreasury hearing, remember Colleen. https://t.co/kc8ap1VIjV",FALSE,1125,NA,2017-01-19 15:26:33,FALSE,NA,"822102957797867521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",507,FALSE,FALSE,NA,NA
"295",".@GOPSenFinance didn’t want to hear Colleen – an 84-yr-old who might lose her home because of a reverse mortgage scam from Mnuchin’s bank.",FALSE,3245,NA,2017-01-19 15:25:25,FALSE,NA,"822102669703647232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1599,FALSE,FALSE,NA,NA
"296","Steve Mnuchin ran a bank that lied &amp; cheated people out of their homes. @GOPSenFinance didn’t want to hear those stories today.",FALSE,4719,NA,2017-01-19 15:24:26,FALSE,NA,"822102426127912960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2456,FALSE,FALSE,NA,NA
"297",".@realDonaldTrump should stand with working Americans &amp; uphold @POTUS’s protections. Read my new @CNN op-ed. https://t.co/gNozaRHTU1",FALSE,2088,NA,2017-01-19 01:06:21,FALSE,NA,"821886480331210752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",714,FALSE,FALSE,NA,NA
"298","New protections making sure Americans are paid overtime &amp; aren’t exposed to deadly chemicals could turn to dust with @realDonaldTrump.",FALSE,2876,NA,2017-01-19 01:04:40,FALSE,NA,"821886054831628288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1110,FALSE,FALSE,NA,NA
"299","Paid sick days, a higher min wage, &amp; discrimination-free hiring for federal contractors could go out the window with @realDonaldTrump.",FALSE,3501,NA,2017-01-19 01:03:15,FALSE,NA,"821885698663993350",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1516,FALSE,FALSE,NA,NA
"300","If @realDonaldTrump follows through on promises to “eliminate” or “repeal” @POTUS’s exec orders, workers could lose wages &amp; benefits Monday.",FALSE,3085,NA,2017-01-19 01:02:26,FALSE,NA,"821885493608583170",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1776,FALSE,FALSE,NA,NA
"301","Thank you, @SenRonJohnson. Dais or not, I hope more will watch the heartbreaking stories of Mnuchin’s victims. https://t.co/RMCZNyqxsC",FALSE,988,"SenRonJohnson",2017-01-19 00:19:50,FALSE,"821824291012542464","821874774733361152","233737858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",379,FALSE,FALSE,NA,NA
"302","If Rep Tom Price won’t commit to protecting 1 in 3 Americans’ health care, he’s not the right person to run @HHSgov.",FALSE,7560,NA,2017-01-18 23:57:00,FALSE,NA,"821869028830539777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2253,FALSE,FALSE,NA,NA
"303","I asked @HHSgov nominee Price: Will you follow @realDonaldTrump’s promise for no Medicare/Medicaid cuts? (Nope.) https://t.co/7pC2c4YzSl",FALSE,2257,NA,2017-01-18 23:55:16,FALSE,NA,"821868590655741953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1059,FALSE,FALSE,NA,NA
"304",".@HHSgov nominee Tom Price proposed a whopping $449 billion in Medicare cuts &amp; $1 trillion in Medicaid cuts as chair of @housebudgetGOP.",FALSE,2433,NA,2017-01-18 23:53:56,FALSE,NA,"821868255308562433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1775,FALSE,FALSE,NA,NA
"305",".@realDonaldTrump promised over &amp; over that he wouldn’t cut Medicare &amp; Medicaid, but his @HHSgov nominee won't make the same promise.",FALSE,3473,NA,2017-01-18 23:52:17,FALSE,NA,"821867842303905792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1680,FALSE,FALSE,NA,NA
"306","OneWest Bank victims deserve to have their voices heard, so we invited them to share their stories. Tune in now: https://t.co/RMCZNyqxsC",FALSE,1425,NA,2017-01-18 19:21:26,FALSE,NA,"821799680011075585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",469,FALSE,FALSE,NA,NA
"307","It will take a lot more than petty rearranging of furniture to stop @SenateDems from fighting for working families, @SenateGOP. Try again.",FALSE,5580,NA,2017-01-18 19:06:19,FALSE,NA,"821795875248832512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1313,FALSE,FALSE,NA,NA
"308","But @SenRonJohnson ordered dais chairs removed from his empty room so Senators talking to victims couldn't sit in t… https://t.co/MbslF6F5Wb",FALSE,2235,NA,2017-01-18 19:05:03,TRUE,NA,"821795556871860224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1337,FALSE,FALSE,NA,NA
"309","3 hours before the Mnuchin victims’ forum was scheduled to start, @SenRonJohnson finally agreed that we could use his empty hearing room.",FALSE,1355,NA,2017-01-18 19:03:47,FALSE,NA,"821795239136522245",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",485,FALSE,FALSE,NA,NA
"310","Mnuchin's allies in Congress will do ANYTHING to protect @realDonaldTrump’s @USTreasury nominee &amp; please their Wall Street friends.",FALSE,1250,NA,2017-01-18 19:02:37,FALSE,NA,"821794941890347008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",541,FALSE,FALSE,NA,NA
"311","So today at 2:15PM ET, we are holding a forum with OneWest Bank foreclosure victims. https://t.co/RMCZNyqxsC",FALSE,871,NA,2017-01-18 19:01:10,FALSE,NA,"821794578835668992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",288,FALSE,FALSE,NA,NA
"312","25 Senators asked @SenOrrinHatch to hear from OneWest Bank foreclosure victims at Steve Mnuchin’s @USTreasury hearing. He refused.",FALSE,2643,NA,2017-01-18 18:59:54,FALSE,NA,"821794260043366400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2034,FALSE,FALSE,NA,NA
"313","Tune in now to watch @HELPCmteDems’s confirmation hearing with Tom Price for @HHSgov secretary: https://t.co/Xto9jqdsBS",FALSE,594,NA,2017-01-18 15:05:09,FALSE,NA,"821735182034157568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",171,FALSE,FALSE,NA,NA
"314","I explained my concerns about Tom Price’s @HHSgov nomination in a 20-page letter yesterday. https://t.co/edaNYEBoWO",FALSE,1615,NA,2017-01-18 15:01:06,FALSE,NA,"821734162222682112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",571,FALSE,FALSE,NA,NA
"315","Tom Price has also championed proposals to privatize Medicare &amp; radically restructure Medicaid – weakening our nation’s health care.",FALSE,3264,NA,2017-01-18 14:59:53,FALSE,NA,"821733858475470848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1582,FALSE,FALSE,NA,NA
"316","Tom Price championed ACA repeal. He’s opposed improvements to women’s care. He’s cosponsored leg to discriminate against LGBT ppl.",FALSE,3467,NA,2017-01-18 14:59:04,FALSE,NA,"821733651712983045",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1723,FALSE,FALSE,NA,NA
"317","The job of @HHSgov sec is to “enhance &amp; protect the health…of all Americans.” I’m not convinced Tom Price is willing or able to do that.",FALSE,3092,NA,2017-01-18 14:58:05,FALSE,NA,"821733404752441345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",942,FALSE,FALSE,NA,NA
"318","If #BetsyDeVos won't use @usedgov’s many tools &amp; resources to save students from fraud, she shouldn't be the Secretary of Education.",FALSE,13012,NA,2017-01-18 02:03:04,FALSE,NA,"821538366772703232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",4857,FALSE,FALSE,NA,NA
"319","Tonight I asked #BetsyDeVos a set of q's about her education experience &amp; commitment to protect students. Watch: https://t.co/0euCIOKwAn",FALSE,11927,NA,2017-01-18 02:02:09,FALSE,NA,"821538134232092672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",6177,FALSE,FALSE,NA,NA
"320","In fact, #BetsyDeVos has no experience with student loans, Pell Grants, or public education at all.",FALSE,14215,NA,2017-01-18 02:00:53,FALSE,NA,"821537815360049153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",6011,FALSE,FALSE,NA,NA
"321","As @usedgov secretary, #BetsyDeVos would be in charge of running a $1 trillion student loan bank. She has no experience doing that.",FALSE,6943,NA,2017-01-18 01:59:32,FALSE,NA,"821537474610688000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2613,FALSE,FALSE,NA,NA
"322","I have 3 more rounds of q's that I would like to ask @usedgov nominee Betsy DeVos, @SenAlexander. I’m waiting. #1moreround #DeVosHearing",FALSE,12865,NA,2017-01-18 01:04:03,FALSE,NA,"821523511705477121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",4301,FALSE,FALSE,NA,NA
"323","Tune in live now to watch @HELPCmteDems’s confirmation hearing with Betsy DeVos for @usedgov secretary:  https://t.co/66BzPi6Ovd",FALSE,747,NA,2017-01-17 22:02:23,FALSE,NA,"821477793850621953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",239,FALSE,FALSE,NA,NA
"324","I raised my many concerns about @usedgov nominee Betsy DeVos in a 16-page letter to her last week. https://t.co/WAE1JCODir",FALSE,4200,NA,2017-01-17 22:01:02,FALSE,NA,"821477454674071555",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",1429,FALSE,FALSE,NA,NA
"325",".@usedgov secretaries have served as teachers, school system leaders, governors – and Betsy DeVos has held no such position.",FALSE,6792,NA,2017-01-17 22:00:27,FALSE,NA,"821477308213194754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",2404,FALSE,FALSE,NA,NA
"326","There is no precedent for a @usedgov secretary with the lack of experience in public education that Betsy DeVos has.",FALSE,19752,NA,2017-01-17 21:59:47,FALSE,NA,"821477140457783296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenWarren",9436,FALSE,FALSE,NA,NA
