"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2745","...COULD U...<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
https://t.co/ZbGicquipT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+0087> <U+2B05><U+FE0F>CLK2shop Inspired gifts<ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+0087>#myluvnotes #mln #luv #love #blessed #amen... https://t.co/wCXJmLe9aB",FALSE,0,NA,2017-04-18 13:02:50,FALSE,NA,"854319310696837120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Myluvnotesxo",0,FALSE,FALSE,NA,NA
"2746","Watching Mila sleep <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> in her pamper with some cute butterfly <ed><U+00A0><U+00BE><ed><U+00B6><U+008B> socks on, gives me #LIFE 
I'm #blessed",FALSE,1,NA,2017-04-18 13:02:43,FALSE,NA,"854319281584185344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabrenaOrtiz",0,FALSE,FALSE,NA,NA
"2747","#Inspired #Blessed",FALSE,0,NA,2017-04-18 13:02:42,FALSE,NA,"854319274768216065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emerraaaald",0,FALSE,FALSE,NA,NA
"2748","Desmaiados! <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> #lagoaazul #beachlife #blessed #travel #brasileuteamo #brasil #nofilter @ Lagoa… https://t.co/EJl8rnThaO",FALSE,0,NA,2017-04-18 13:02:41,FALSE,NA,"854319272968855552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fernandabat_",0,FALSE,FALSE,"-44.448924","-23.005002"
"2749","It's really nice to wake up in the morning realizing that God has given you another day to live #blessed <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,0,NA,2017-04-18 13:02:30,FALSE,NA,"854319225607004160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","journee_trxp",0,FALSE,FALSE,NA,NA
"2750","@AbiPower @katalmagro habéis petado Twitter #blessed <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,"AbiPower",2017-04-18 13:02:30,FALSE,"854280337425301506","854319224617152512","100456694","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisafernandeza",0,FALSE,FALSE,NA,NA
"2751","Want to wish a BIG #HAPPYBIRTHDAY  to my beautiful sister lex.arizpe !!! We are all so #blessed… https://t.co/V3AP3syAi2",FALSE,0,NA,2017-04-18 13:02:27,FALSE,NA,"854319214840229888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","snarizpe",0,FALSE,FALSE,NA,NA
"2752","RT @JFields_: Ya boy won Nashville Black 40 under 40 and I'm only 25! #blessed",FALSE,0,NA,2017-04-18 13:02:15,FALSE,NA,"854319162906247168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Rozayy",35,TRUE,FALSE,NA,NA
"2753","RT @JbDeuce4: Birthday Boy #April18th1988 #Blessed https://t.co/noHxmvtbxs",FALSE,0,NA,2017-04-18 13:02:15,FALSE,NA,"854319162222456840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bcor37",9,TRUE,FALSE,NA,NA
"2754","RT @GVMSVikings: Ready for #FSUSDtweets this week #blessed <U+2764><U+FE0F>#GVMS https://t.co/Ix01xN7iIH",FALSE,0,NA,2017-04-18 13:01:53,FALSE,NA,"854319070803410944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoachAnthonyg",3,TRUE,FALSE,NA,NA
