"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @OversightDems: QUESTION: Do YOU want to see #POTUS #Trump’s Taxes?",FALSE,0,NA,2017-04-18 19:33:29,FALSE,NA,"854417620078088193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","satsumi_o",333,TRUE,FALSE,NA,NA
"2","RT @taxmarch: More than 3/4 of voters think that millionaires and billionaires &amp; wealthy corporations pay less than their fair share in tax…",FALSE,0,NA,2017-04-18 19:33:28,FALSE,NA,"854417616336809986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CL4R4GU3RR4",33,TRUE,FALSE,NA,NA
"3","RT @Alifaith55: ""If I decide to run for office, I'll produce my tax returns, absolutely."" 

- Donald Trump, lying about his taxes in 2014…",FALSE,0,NA,2017-04-18 19:33:28,FALSE,NA,"854417615623794689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandDollar04",1027,TRUE,FALSE,NA,NA
"4","RT @Alifaith55: ""If I decide to run for office, I'll produce my tax returns, absolutely."" 

- Donald Trump, lying about his taxes in 2014…",FALSE,0,NA,2017-04-18 19:33:28,FALSE,NA,"854417614810079235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angie_p217",1027,TRUE,FALSE,NA,NA
"5","RT @SenatorCardin: A #TaxDay reminder: every @POTUS since Nixon - both Republicans &amp; Dems - have released their taxes to the public. Until…",FALSE,0,NA,2017-04-18 19:33:28,FALSE,NA,"854417614591991809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","electronlove",9,TRUE,FALSE,NA,NA
"6","@buggazing @ChelieinTX @AuburnJulia GP I know I (and the companies for which I work) have to file taxes, but govern… https://t.co/GMAfaBbNVu",FALSE,1,"buggazing",2017-04-18 19:33:27,TRUE,"854417426343231488","854417612591292416","69755849","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gormogons",0,FALSE,FALSE,NA,NA
"7","RT @Bill_Nye_Tho: i'll pay my taxes when the USA pays attention to the metric system how about that",FALSE,0,NA,2017-04-18 19:33:26,FALSE,NA,"854417608279343104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eveebauer",539,TRUE,FALSE,NA,NA
"8","@TeriannMann @kylegriffin1 @grannynannynews @MSNBC According to Maddow Russian money laundered thru real estate dea… https://t.co/vimA8JuJLW",FALSE,0,"TeriannMann",2017-04-18 19:33:26,TRUE,"854394002765950977","854417608162119681","795443894037123072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_margolis",0,FALSE,FALSE,NA,NA
"9","Here’s why you can’t talk #economics without also addressing #politics and policy: https://t.co/5aZ38KVH7B",FALSE,0,NA,2017-04-18 19:33:26,FALSE,NA,"854417607184797697",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","BradMcMillanCFA",0,FALSE,FALSE,NA,NA
"10","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:26,FALSE,NA,"854417606517731328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_justin_thomas",928,TRUE,FALSE,NA,NA
"11","RT @CherylJstwin: @LATiffani1 @Al Sharpton lets see your taxes? Oh forgot you don't pay taxes?",FALSE,0,NA,2017-04-18 19:33:25,FALSE,NA,"854417602281693184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starrtraveler29",3,TRUE,FALSE,NA,NA
"12","RT @DLC988: Baisser les impôts et les Taxes et revaloriser les retraites #ProjetNDA https://t.co/KOLyJBgBCl",FALSE,0,NA,2017-04-18 19:33:24,FALSE,NA,"854417598007693312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zorroarrive",10,TRUE,FALSE,NA,NA
"13","@TheOnion Wait, taxes are due? Lol <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"TheOnion",2017-04-18 19:33:24,FALSE,"854087099494084613","854417596837371904","14075928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GokuAurelius",0,FALSE,FALSE,NA,NA
"14","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:23,FALSE,NA,"854417594832388096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jant2016",928,TRUE,FALSE,NA,NA
"15","RT @paddypower: Rumours suggest Harry Redknapp will earn £2m a year at Birmingham City, or about £2.7m after taxes.",FALSE,0,NA,2017-04-18 19:33:23,FALSE,NA,"854417594824216576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jackboot94",1749,TRUE,FALSE,NA,NA
"16","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:22,FALSE,NA,"854417590399229952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kyle_Colbert3",928,TRUE,FALSE,NA,NA
"17","RT @Alifaith55: Please RETWEET if...

You're one of 74% of Americans who want to see Trump's taxes &amp; were not paid to hold that opinion

#T…",FALSE,0,NA,2017-04-18 19:33:22,FALSE,NA,"854417588998336518",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RevJECK",917,TRUE,FALSE,NA,NA
"18","@SenatorLeahy @KatrinaNation @washingtonpost Right nothing can be cut. Because u think the 50% that pay taxes u own… https://t.co/PdUFD8YjC3",FALSE,0,"SenatorLeahy",2017-04-18 19:33:21,TRUE,"854372523827490818","854417587379343366","242836537","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stormintime",0,FALSE,FALSE,NA,NA
"19","RT @FiveRights: Lefties,
Why so upset abt Trump's old taxes?
You accepted Obama w/o knowing his birthplace, upbringing, grades, or even his…",FALSE,0,NA,2017-04-18 19:33:20,FALSE,NA,"854417581393956864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TruthisnotT",2641,TRUE,FALSE,NA,NA
"20","@CNNPolitics Dont u think fake news had cooked pretty much all the bullshit one can think of about this taxes? LOL.. https://t.co/NoR7M7lOYt",FALSE,0,"CNNPolitics",2017-04-18 19:33:19,FALSE,"854406679919808512","854417579804196864","13850422","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Alt_Middle_Guy",0,FALSE,FALSE,NA,NA
"21","RT @SethAbramson: A simple fact: Trump's lie about releasing his taxes is WORSE BY FAR than Bill Clinton lying about Monica Lewinsky. Retwe…",FALSE,0,NA,2017-04-18 19:33:19,FALSE,NA,"854417578361597953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShariLPhelps",7360,TRUE,FALSE,NA,NA
"22","RT @TwiterIsFascist: So let me get this str8... The ppl advocating for ppl to come here illegally &amp; not pay taxes, are demanding Trump show…",FALSE,0,NA,2017-04-18 19:33:19,FALSE,NA,"854417576792903681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgood12345",2335,TRUE,FALSE,NA,NA
"23","RT @SouthPark: Hello, sir, my name is Kris Kristofferson. I'm with the IRS. I'm here to collect ten dollars that you own in back taxes #Tax…",FALSE,0,NA,2017-04-18 19:33:19,FALSE,NA,"854417576683864064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","texas_tiefling",394,TRUE,FALSE,NA,NA
"24","RT @dailykos: On Tax Day, a reminder that undocumented immigrants pay billions in taxes annually https://t.co/SVTpPsQfdO",FALSE,0,NA,2017-04-18 19:33:18,FALSE,NA,"854417572447494144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daviddowdy01",80,TRUE,FALSE,NA,NA
"25","RT @LPNational: Cut spending. Cut #taxes. Keep the money in the private sector. https://t.co/bVBd32u8Z0",FALSE,0,NA,2017-04-18 19:33:17,FALSE,NA,"854417569184350208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dasilva3711",9,TRUE,FALSE,NA,NA
"26","RT @HalfOnionInABag: Totally understand. Unlike @realDonaldTrump, some people actually work weekends. Good news is you can demand to see hi…",FALSE,0,NA,2017-04-18 19:33:16,FALSE,NA,"854417566223278083",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimmuchia",84,TRUE,FALSE,NA,NA
"27","RT @mooshakins: Don't really care. Im more concerned about my taxes. https://t.co/JEdYhZSgp9",FALSE,0,NA,2017-04-18 19:33:16,FALSE,NA,"854417564730089474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RantsOutloud",9,TRUE,FALSE,NA,NA
"28","RT @Land_Liberty: Unexpected Clacton fun fact: @Arron_banks supports taxing land whilst @DouglasCarswell would rather the poor paid local s…",FALSE,0,NA,2017-04-18 19:33:16,FALSE,NA,"854417564247760898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nealeu",3,TRUE,FALSE,NA,NA
"29","RT @SethAbramson: Please RETWEET if you're one of the 74% of Americans (ABC/WaPo Poll) who want to see Trump's taxes and were _not_ paid to…",FALSE,0,NA,2017-04-18 19:33:16,FALSE,NA,"854417563127820288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unasejad1989",71724,TRUE,FALSE,NA,NA
"30","RT @DabneyPorte: So ... they illegally spy on Trump and find nothing so it's back to ""release his taxes"". Adorable but boring.  Yawn.   #Ou…",FALSE,0,NA,2017-04-18 19:33:15,FALSE,NA,"854417563039801345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3y3s0pen",111,TRUE,FALSE,NA,NA
"31","RT @Alifaith55: Every President since Carter released their taxes.

Americans have right to know if Trump is concealing something.

#TaxDay…",FALSE,0,NA,2017-04-18 19:33:15,FALSE,NA,"854417562418819072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoomaCat",253,TRUE,FALSE,NA,NA
"32","RT @clhscoach: I couldn't care less about President Trump's taxes. What I care about is what the Govt. is doing with my taxes, and how much…",FALSE,0,NA,2017-04-18 19:33:15,FALSE,NA,"854417562129616896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","byers_patrick",42,TRUE,FALSE,NA,NA
"33","Rep. Maxine Waters: ‘Many have to pay taxes that they can’t afford’ - https://t.co/gvgB0iP0IP",FALSE,0,NA,2017-04-18 19:33:15,FALSE,NA,"854417559814197248",NA,"<a href=""http://ussanews.com"" rel=""nofollow"">Repostingmachine</a>","USSANews",0,FALSE,FALSE,NA,NA
"34","RT @SenatorCardin: A #TaxDay reminder: every @POTUS since Nixon - both Republicans &amp; Dems - have released their taxes to the public. Until…",FALSE,0,NA,2017-04-18 19:33:15,FALSE,NA,"854417559558410241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blam8o",9,TRUE,FALSE,NA,NA
"35","RT @activist360: Tax reform is not possible w/ con-man Trump, who refuses to release his taxes &amp; wants to game the system for himself https…",FALSE,0,NA,2017-04-18 19:33:14,FALSE,NA,"854417558686101505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cat_in_Florida",65,TRUE,FALSE,NA,NA
"36","RT @Alifaith55: Please RETWEET if...

You're one of the 74% of Americans (WaPo Poll) who want to see Trump's taxes and were *not* paid to h…",FALSE,0,NA,2017-04-18 19:33:14,FALSE,NA,"854417558622973952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","houndheavenaz",687,TRUE,FALSE,NA,NA
"37","RT @umpire43: Think?? Only 17 of 535 members of congress have disclosed their taxes. Only 11 of 100 Senators.BUT all we hear is Trumps taxes",FALSE,0,NA,2017-04-18 19:33:14,FALSE,NA,"854417558325407747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CookieOcean",28,TRUE,FALSE,NA,NA
"38","@realDonaldTrump What happened to transparent, Show us your taxes asshole. if someone works for you, you should Vet them. Right ?",FALSE,0,"realDonaldTrump",2017-04-18 19:33:14,FALSE,NA,"854417557683654656","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidballou1",0,FALSE,FALSE,NA,NA
"39","RT @charliekirk11: Hey Congress! Instead of taking 2 weeks off after accomplishing nothing, why don't you go back to work to lower our taxe…",FALSE,0,NA,2017-04-18 19:33:13,FALSE,NA,"854417553061498881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zanadu99laura",749,TRUE,FALSE,NA,NA
"40","Recruit Better: Employee Discount Programs and Taxes - #HR Bartender
https://t.co/XgzpKzPyky #HR4SMB #HRTips",FALSE,0,NA,2017-04-18 19:33:13,FALSE,NA,"854417552029700096",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","BelindaofMYB",0,FALSE,FALSE,NA,NA
"41","Warren, Democrats target TurboTax on tax day https://t.co/nJR10S30hF #news #tax #taxes",FALSE,0,NA,2017-04-18 19:33:13,FALSE,NA,"854417551534764032",NA,"<a href=""http://zentrade.online"" rel=""nofollow"">zentrade.online - WP to Twitter</a>","AndriyZhmaylo",0,FALSE,FALSE,NA,NA
"42","Why did I have to pay income taxes if Trump doesn't? Anyone else tired of winning yet? #TaxDay https://t.co/S5ju8iRsPU",FALSE,0,NA,2017-04-18 19:33:13,FALSE,NA,"854417550633050112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peter_Rabbia",0,FALSE,FALSE,NA,NA
"43","RT @JSTOR_Daily: Have people always paid taxes? https://t.co/WNEMVS9Rf0",FALSE,0,NA,2017-04-18 19:33:12,FALSE,NA,"854417549173424129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hirmashima",2,TRUE,FALSE,NA,NA
"44","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:12,FALSE,NA,"854417548498149377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaR0AcH",928,TRUE,FALSE,NA,NA
"45","RT @LPNational: Cut spending. Cut #taxes. Keep the money in the private sector. https://t.co/bVBd32u8Z0",FALSE,0,NA,2017-04-18 19:33:12,FALSE,NA,"854417546644267009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SlobodarskaSrbi",9,TRUE,FALSE,NA,NA
"46","RT @realDonaldTrump: Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very…",FALSE,0,NA,2017-04-18 19:33:12,FALSE,NA,"854417546329587713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spRas_",12786,TRUE,FALSE,NA,NA
"47","RT @FiveRights: Lefties,
Why so upset abt Trump's old taxes?
You accepted Obama w/o knowing his birthplace, upbringing, grades, or even his…",FALSE,0,NA,2017-04-18 19:33:11,FALSE,NA,"854417545327239173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MitchellT12345",2641,TRUE,FALSE,NA,NA
"48","RT @taxmarch: More than 3/4 of voters think that millionaires and billionaires &amp; wealthy corporations pay less than their fair share in tax…",FALSE,0,NA,2017-04-18 19:33:10,FALSE,NA,"854417538364526592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annamericana",33,TRUE,FALSE,NA,NA
"49","RT @charliekirk11: Taxes are too high because government is too big. Cut spending, balance the budget, cut taxes massively. C'mon Congress!…",FALSE,0,NA,2017-04-18 19:33:09,FALSE,NA,"854417537756540929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zanadu99laura",538,TRUE,FALSE,NA,NA
"50","RT @Alifaith55: Please RETWEET if...

You're one of 74% of Americans who want to see Trump's taxes &amp; were not paid to hold that opinion

#T…",FALSE,0,NA,2017-04-18 19:33:09,FALSE,NA,"854417537492299777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontyKinseth",917,TRUE,FALSE,NA,NA
"51","Self-Directed IRA #taxdeadline #payyourself #taxes #realestate https://t.co/TKLeMOaV6B",FALSE,0,NA,2017-04-18 19:33:09,FALSE,NA,"854417537051746304",NA,"<a href=""http://robly.com"" rel=""nofollow"">robly_marketing</a>","MtnWestIRA",0,FALSE,FALSE,NA,NA
"52","RT @Parveen_Comms: If you're voting Tory in #GeneralElection then don't complain about benefit cuts, the NHS, grammar schools or any taxes…",FALSE,0,NA,2017-04-18 19:33:09,FALSE,NA,"854417535760052225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SueKMarshall",56,TRUE,FALSE,NA,NA
"53","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:08,FALSE,NA,"854417533272719361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samanthaj0nez",928,TRUE,FALSE,NA,NA
"54","RT @arappeport: So much for that grand bargain. Democrats double down on Trump's taxes to put tax reform on the ropes. https://t.co/oPxGIf4…",FALSE,0,NA,2017-04-18 19:33:08,FALSE,NA,"854417532370825216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goaudax",786,TRUE,FALSE,NA,NA
"55","RT @BernieCrats1: Undocumented immigrants pay their taxes

Global corporations and Trump avoids them

Any questions? #TaxDay https://t.co/d…",FALSE,0,NA,2017-04-18 19:33:08,FALSE,NA,"854417531465027585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","metfan62",1,TRUE,FALSE,NA,NA
"56","RT @CloydRivers: Happy Tax Day. Remember to pay your taxes this year so the Government can give it to people that don't work as hard as you…",FALSE,0,NA,2017-04-18 19:33:07,FALSE,NA,"854417525479788545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waxhernandez5",928,TRUE,FALSE,NA,NA
"57","@SenSanders Today, tax day, is not a good day to suggest that I don't pay enough in taxes. I just paid your salary.  F*ck off.",FALSE,0,"SenSanders",2017-04-18 19:33:06,FALSE,"854371960628936705","854417524846452743","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeff_techentin",0,FALSE,FALSE,NA,NA
"58","@VenetiaSpencer @meechebucco @MrDane1982 @shonuffdown @BernieSanders well, the claim that women pay more in taxes w… https://t.co/uPbWlnW4fY",FALSE,0,"VenetiaSpencer",2017-04-18 19:33:06,TRUE,"854415575463985152","854417521239367680","25705447","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garywilliams220",0,FALSE,FALSE,NA,NA
"59","RT @KristinBTate: Despite Record Collections, 52,062,499 Filers Paid No Income Taxes in 2014 https://t.co/e5A2wQ9hDo",FALSE,0,NA,2017-04-18 19:33:05,FALSE,NA,"854417521084059648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dsnicol2",9,TRUE,FALSE,NA,NA
"60","RT @realDonaldTrump: Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very…",FALSE,0,NA,2017-04-18 19:33:05,FALSE,NA,"854417520727662592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10Hercules10",12783,TRUE,FALSE,NA,NA
"61","RT @Simpsons_tweets: ""Will you look at these morons. I paid my taxes over a year ago."" #taxday https://t.co/HLpDe7KSZy",FALSE,0,NA,2017-04-18 19:33:05,FALSE,NA,"854417518420611072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeh1383",483,TRUE,FALSE,NA,NA
"62","RT @mcuban: .@realDonaldTrump has to file taxes by tomorrow like all of us. No way he is under audit for this year. Where are his new tax r…",FALSE,0,NA,2017-04-18 19:33:05,FALSE,NA,"854417518345297921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TypicalRaffay",7623,TRUE,FALSE,NA,NA
"63","RT @kylegriffin1: Democrats: We're going to block tax reform until Trump releases his taxes—via @NBCFirstRead https://t.co/h6qWq98QUV https…",FALSE,0,NA,2017-04-18 19:33:04,FALSE,NA,"854417515556077570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarleneDeJohnet",405,TRUE,FALSE,NA,NA
"64","RT @realDonaldTrump: The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigra…",FALSE,0,NA,2017-04-18 19:33:04,FALSE,NA,"854417513878355969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulthomas1020",18659,TRUE,FALSE,NA,NA
"65","RT @LPNational: Cut spending. Cut #taxes. Keep the money in the private sector. https://t.co/bVBd32u8Z0",FALSE,0,NA,2017-04-18 19:33:03,FALSE,NA,"854417512468971524",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RepJKHarrison18",9,TRUE,FALSE,NA,NA
"66","RT @kerryreid: @erossin48 @harrmonica @thumppooh @maxthegirl And slimed HRC on GS speeches, which we only knew about BECAUSE she released s…",FALSE,0,NA,2017-04-18 19:33:03,FALSE,NA,"854417512447881216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thumppooh",1,TRUE,FALSE,NA,NA
"67","RT @williamempey: I'm glad I learned how to make a pillowcase in Highschool but not anything important like how to file my taxes.",FALSE,0,NA,2017-04-18 19:33:03,FALSE,NA,"854417511399292928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livy_kitty",4,TRUE,FALSE,NA,NA
"68","RT @Bill_Nye_Tho: i'll pay my taxes when the USA pays attention to the metric system how about that",FALSE,0,NA,2017-04-18 19:33:03,FALSE,NA,"854417510141014016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdelmanIsaac",539,TRUE,FALSE,NA,NA
"69","RT @O_Magazine: Now that your taxes are done, here's what you need to keep for your records (and what you can throw away) https://t.co/ipZa…",FALSE,0,NA,2017-04-18 19:33:03,FALSE,NA,"854417510095040512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gw3",7,TRUE,FALSE,NA,NA
"70","@realDonaldTrump Taxes: I'll show you mine if you show me yours...",FALSE,0,"realDonaldTrump",2017-04-18 19:33:03,FALSE,NA,"854417508866117632","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShannonDKeith",0,FALSE,FALSE,NA,NA
"71","@thehill It would be hilarious if someone looks @ those returns &amp; finds where he cheated on his taxes.",FALSE,0,"thehill",2017-04-18 19:33:02,FALSE,"854412499512381440","854417508325109760","1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thehappymailman",0,FALSE,FALSE,NA,NA
"72","RT @IRSnews: #IRS offers taxpayers still working on their 2016 #taxes a number of tips. https://t.co/nE5GOxMsRr #TaxDay",FALSE,0,NA,2017-04-18 19:33:01,FALSE,NA,"854417504268976128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markbjornson1",1,TRUE,FALSE,NA,NA
"73","RT @TSSteinbacher: Ma, your mcm waited until April 18th to file an extension on his taxes.",FALSE,0,NA,2017-04-18 19:33:01,FALSE,NA,"854417504210472960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TSSteinbacher",1,TRUE,FALSE,NA,NA
"74","RT @PawanDurani: Taxes extra ... but that I will let it pass .. https://t.co/IRQfRBFOEL",FALSE,0,NA,2017-04-18 19:33:01,FALSE,NA,"854417502364995584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shhitij",7,TRUE,FALSE,NA,NA
"75","RT @DemAwakening: RT if it irks you that you paid your taxes but these major corporations didn't pay theirs.

#TaxDay #TaxMarch #CorpsPayUp…",FALSE,0,NA,2017-04-18 19:33:01,FALSE,NA,"854417501127626752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feralminded",91,TRUE,FALSE,NA,NA
"76","RT @ZaibatsuNews: Democrats Vow To Block Tax Reform Bill Until Trump Releases His Taxes https://t.co/j4NPqfF3Ql https://t.co/rU9kYMcSq5",FALSE,0,NA,2017-04-18 19:33:01,FALSE,NA,"854417500783730689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Politi_QUE",30,TRUE,FALSE,NA,NA
"77","Trump paid 38 million dollars in taxes in 2005! Case closed liberal lunatics. Nothing else to talk about..<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,NA,2017-04-18 19:33:00,FALSE,NA,"854417499944890369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardTBurnett",0,FALSE,FALSE,NA,NA
"78","RT @ZakZales: @mskristinawong @realDonaldTrump Resurrect 33 thousand of @HillaryClinton deleted emails and Trump will release his taxes.
Re…",FALSE,0,NA,2017-04-18 19:33:00,FALSE,NA,"854417499835813888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgartman59",143,TRUE,FALSE,NA,NA
"79","@lancewalley aye. If you had a real say in how the taxes were applied, and could ensure it happened, you’d probably be happier with paying",FALSE,0,"lancewalley",2017-04-18 19:32:59,FALSE,"854413282207088641","854417491916881920","14715542","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","aeden",0,FALSE,FALSE,NA,NA
"80","PAY YOUR TAXES PEOPLE. GOOD LORD.",FALSE,0,NA,2017-04-18 19:32:58,FALSE,NA,"854417491518341120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yerrr_rica",0,FALSE,FALSE,NA,NA
"81","RT @charliekirk11: Happy #TaxDay !
Just remember, Trump paid more in taxes than socialist Bernie Sanders and Obama did. Don't believe the l…",FALSE,0,NA,2017-04-18 19:32:58,FALSE,NA,"854417490897772544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sealteam116",930,TRUE,FALSE,NA,NA
"82","RT @realDonaldTrump: Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very…",FALSE,0,NA,2017-04-18 19:32:58,FALSE,NA,"854417490251841536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wmlwarren",12786,TRUE,FALSE,NA,NA
