"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"20","See how the GOP tax plan will grow jobs in your state: https://t.co/pu9LQjomt0 https://t.co/TdXzVAIWJQ",FALSE,587,NA,2017-04-12 13:15:28,FALSE,NA,"852148162848600064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",203,FALSE,FALSE,NA,NA
"21","As one veteran described his life alongside his service dog, it is like ""life by 1,000 hugs."" https://t.co/VYaTctD48b #NationalPetDay",FALSE,959,NA,2017-04-12 00:39:48,FALSE,NA,"851957989670100993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",167,FALSE,FALSE,NA,NA
"22","Thank you for having me. The work you do in our community is so vitally important. Chag Sameach! https://t.co/KPN2uKK02o",FALSE,319,NA,2017-04-11 23:31:01,FALSE,NA,"851940680092065792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",43,FALSE,FALSE,NA,NA
"23","#NationalPetDay is the perfect day to recognize the thousands of service dogs that help America’s disabled veterans… https://t.co/aHfEXxP43m",FALSE,1129,NA,2017-04-11 18:19:38,TRUE,NA,"851862317969047552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",247,FALSE,FALSE,NA,NA
"24","Passover is a story of hope—a reminder to never forget your roots, and to always look towards the future.… https://t.co/fuk6tBZme4",FALSE,1142,NA,2017-04-11 16:23:40,TRUE,NA,"851833136002588673",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",246,FALSE,FALSE,NA,NA
"25","More of the same bureaucracy and spending from Washington is NOT the way to promote opportunity. https://t.co/he3uHZO6j8",FALSE,453,NA,2017-04-11 13:35:17,FALSE,NA,"851790759221186560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",114,FALSE,FALSE,NA,NA
"26","Wishing all who celebrate a joyous and Happy Passover. https://t.co/SaIVLrgUqw https://t.co/jEuRaOWdLk",FALSE,1537,NA,2017-04-10 20:54:07,FALSE,NA,"851538809351286789",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",263,FALSE,FALSE,NA,NA
"27","Justice Scalia’s seat will now be filled by a judge committed to our Constitution and first principles. Welcome to… https://t.co/70XiQGMuXQ",FALSE,3220,NA,2017-04-10 15:15:53,TRUE,NA,"851453688690483200",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",527,FALSE,FALSE,NA,NA
"28","Praying for victims of the heinous attack on Coptic Christians celebrating #PalmSunday in Egypt. ISIS must be defeated.",FALSE,4075,NA,2017-04-10 00:25:18,FALSE,NA,"851229566358233088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",828,FALSE,FALSE,NA,NA
"29","With more choices, there’s more competition. With more competition, lower prices. We must bring these principles to… https://t.co/UCoJvU3NeC",FALSE,1824,NA,2017-04-09 21:18:17,TRUE,NA,"851182501792026624",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",361,FALSE,FALSE,NA,NA
